count	searchstring
3562	кисть
85	счетчик для газа
247	кухонный
31	стекло прозрачное
16	nbcrb
41	камнеломка
137	кольца для карниза
236	вороток
222	влагостойкая фанера
756	дорожка
2	золотой лак
167	вентиляционный клапан
243	ручной лобзик
161	пластиковая труба
1	заглушка отлив
4	унитаз артикул 17989610
260	тапочки
517	лента бордюрная
