siteid,amount,st
13,4,бейсболка kenzo
13,4,36185
13,4,сумка max&co
13,4,92098
13,4,сапоги на меху
13,4,купальник ermanno schervino
13,4,248510
13,4,спортивные+сумки
13,4,66054
13,4,однобортный плащ
13,4,юбки+etro
13,4,78962
13,4,380749
13,4,387686
13,4,341121
13,4,чехол для samsung
13,4,носки+мужские
13,4,124059
13,4,71888
13,4,берет+
13,4,max&co юбка
13,4,etro+пуховик
13,4,топ бордовый
13,4,361974
13,4,334530
13,4,dolce+gabana
13,4,армани
13,4,фиолетовое платье
13,4,254087
13,4,сумка burberry
13,4,пальто серое
13,4,чехлы на телефон
13,4,чебурашка
13,4,пальто+maxmara
13,4,alaska
13,4,анималистичным узором
13,4,260165
13,4,юбка+-+мини
13,4,91321
13,4,кардиган вязки
13,4,259554
13,4,280301
13,4,410972
13,4,zadig voltaire
13,4,jil+s
13,4,48986
13,4,344381
13,4,the cambridge satchel
13,4,бюстгальтер+балконет
13,4,зимние+сапоги
13,4,374911
13,4,253867
13,4,горнолыжные штаны
13,4,максмара
13,4,платье халат
13,4,32369
13,4,148639
13,4,костюм в пижамном стиле
13,4,304862
13,4,ранец
13,4,болеро max mara
13,4,hunter
13,4,21860
13,4,брюки+ermano
13,4,tosca
13,4,308984
13,4,279178
13,4,361243
13,4,l'autre+chose
13,4,malizia
13,4,чехол+для+iphone+
13,4,жакет двубортный
13,4,сумки+max+mara+
13,4,сарафан+
13,4,115331
13,4,пальто из искусственного меха
13,4,367606
13,4,375200
13,4,sonia+
13,4,moon
13,4,наборы трусов для мальчиков
13,4,бюстгальтер sarrieri
13,4,набор трусов
13,4,lusio
13,4,the+north+face+
13,4,термо-брюки
13,4,379684
13,4,gucci брюки
13,4,379888
13,4,188882
13,4,жакет max&co
13,4,401017
13,4,с бантом
13,4,201351
13,4,шорты ermanno
13,4,легкая куртка
13,4,348581
13,4,часы+
13,4,382434
13,4,goose
13,4,date
13,4,декоративный бант
13,4,212808
13,4,225611
13,4,пуховик armani
13,4,бутылочка
13,4,etro кошелек
13,4,вечерний+платья
13,4,364294
13,4,декорированным+пайетками
13,4,узкий ремень из лаковой кожи
13,4,шапки+
13,4,рубашка+с+коротким+рукавом+
13,4,bosco варежки
13,4,шорты+белые
13,4,202821
13,4,шарф шерсть
13,4,панама россия
13,4,подтяжки женские
13,4,260156
13,4,джинсы paige
13,4,212813
13,4,рюшами
13,4,брюки на кулиске
13,4,local+authority
13,4,339944
13,4,343762
13,4,костюм мужской boss
13,4,343309
13,4,аргента
13,4,379562
13,4,с+накладными+карманами
13,4,373126
13,4,80342
13,4,284957
13,4,25730
13,4,двухсторонний
13,4,бомбер etro
13,4,max&co платья
13,4,платье вечерние
13,4,халат+шелк
13,4,napoli
13,4,шапки+и+шарфы
13,4,туфли белые
13,4,108423
13,4,isabel garcia
13,4,рубашка джинсовая
13,4,philip
13,4,брюки+женские+
13,4,водолазка+из+шерсти
13,4,81054
13,4,поло женское
13,4,блуза белая
13,4,dsquared+
13,4,платье+шелковое
13,4,куртка+с+мехом
13,4,gart
13,4,254740
13,4,хлопковые трусы
13,4,345358
13,4,эспадрильи мужские
13,4,платье alberta ferretti
13,4,inverni+
13,4,платье dkny
13,4,240902
13,4,платье+фиолетовый
13,4,216263
13,4,хлопковая бейсболка
13,4,212155
13,4,385820
13,4,серое+пальто
13,4,216709
13,4,marina rinaldi пальто
13,4,hugo+boss+
13,4,льняные брюки
13,4,142230
13,4,ermanno shervino
13,4,362011
13,4,костюм+спортивный+мужской+
13,4,47797
13,4,жаккард
13,4,343257
13,4,пляжная туника
13,4,туфли+bally
13,4,champion
13,4,чехол для iphone 5
13,4,221420
13,4,брелки
13,4,домашняя одежда
13,4,камербанд
13,4,181428
13,4,3.1 philip lim
13,4,106673
13,4,200209
13,4,322357
13,4,kenzo+свитшот
13,4,montecore
13,4,gucci платье
13,4,253976
13,4,черное платье без рукавов
13,4,233945
13,4,192620
13,4,space
13,4,217881
13,4,сумки+max+mara
13,4,353133
13,4,371398
13,4,332909
13,4,блузка etro
13,4,donna
13,4,юбка+scervino
13,4,кроп-топ
13,4,ремень+серый
13,4,michele binda
13,4,230907
13,4,шарф weekend
13,4,213414
13,4,392967
13,4,20260
13,4,брюки-клеш
13,4,головные+уборы
13,4,джемпер+из+шелка+и+шерсти
13,4,трусики
13,4,верхняя одежда для девочек
13,4,50465
13,4,голубая юбка
13,4,170124
13,4,359227
13,4,кардиган+kenzo
13,4,201415
13,4,p. a. r. o. s. h. платья
13,4,трикотаж+
13,4,114351
13,4,diana
13,4,382126
13,4,+etro+юбка
13,4,burberry мужское
13,4,#21
13,4,344954
13,4,свитер из шерсти
13,4,эспадрильи etro
13,4,ночная
13,4,пальто+шерсть+кашемир
13,4,180184
13,4,318997
13,4,носки gucci
13,4,платье жилет
13,4,футболка+серая+
13,4,256421
13,4,etro платья
13,4,чехол для iphone 6
13,4,куртка red valentino
13,4,red+valentono
13,4,блузка из шелка
13,4,130923
13,4,ремень плетеный
13,4,120%
13,4,iphone x
13,4,337208
13,4,swims
13,4,брюки+из+хлопка+прямого+кроя
13,4,наборы трусов
13,4,catya шарф
13,4,81380
13,4,мятный
13,4,под запонки
13,4,344376
13,4,кеды dkny
13,4,пальто для девочки
13,4,бомбер женский
13,4,кира пластилина
13,4,черно-белые
13,4,максию
13,4,кожаная куртка мужская
13,4,коричневые брюки
13,4,24392
13,4,351079
13,4,пальто hugo boss
13,4,362024
13,4,260022
13,4,red wing
13,4,339852
13,4,194322
13,4,72319
13,4,devernois
13,4,joe
13,4,352154
13,4,p. a. r. o. s. h.
13,4,p.+a.+r
13,4,20214
13,4,юбка - мини
13,4,269972
13,4,джемпер женский кашемир
13,4,туфли на платформе
13,4,юбка jacobs
13,4,b
13,4,432286
13,4,рубашка burberry
13,4,133918
13,4,yeezy
13,4,dolce gabana
13,4,горнолыжная одежда
13,4,свитер мужской
13,4,черная+блуза
13,4,41222
13,4,68889
13,4,брюки bosco sport
13,4,пижама мужская
13,4,365018
13,4,196021
13,4,117064
13,4,65142
13,4,чехол на телефон
13,4,123979
13,4,47543
13,4,зонтик
13,4,204298
13,4,freedom
13,4,кожаные легинсы
13,4,samsonite
13,4,платья+с+вышивкой
13,4,etro сноуборд
13,4,philipp+plein
13,4,sarrieri
13,4,319052
13,4,укороченные хлопковые брюки
13,4,217941
13,4,p.a.r.o.s.h. юбки
13,4,168208
13,4,370604
13,4,оправа для очков
13,4,burberry+тренч
13,4,прямого фасона
13,4,платья+оранжевые
13,4,туфли+черные
13,4,346875
13,4,шарф+moschino
13,4,жакет женский
13,4,футболки bosco
13,4,59118
13,4,ralph loren
13,4,грузинский
13,4,diane+von
13,4,ремень burberry
13,4,джинсы+мужские
13,4,202824
13,4,ecco
13,4,306208
13,4,платье трапеция
13,4,sportmax свитшот
13,4,versache
13,4,344426
13,4,bosco fresh свитшоты
13,4,374747
13,4,ermanno scervino куртка
13,4,334291
13,3,340088
13,3,кожаная косуха
13,3,388647
13,3,19794
13,3,юбка расклешенная
13,3,363815
13,3,шерстяная юбка
13,3,61824
13,3,199227
13,3,обувь maxmara
13,3,122121
13,3,платье+rinaldi
13,3,футболка max co
13,3,платье versace
13,3,298052
13,3,oakley
13,3,шерстяное платье
13,3,куртка+стеганая
13,3,225212
13,3,платье max mara из льна
13,3,proenza schouler
13,3,kenzo+cвитшот
13,3,moncler футболка
13,3,windsor
13,3,vicini
13,3,334686
13,3,124762
13,3,240898
13,3,шарф хомут
13,3,120301
13,3,брюки с отворотами
13,3,шорты велюр
13,3,153906
13,3,поло мужское
13,3,sorrento
13,3,218913
13,3,171681
13,3,юбка трикотаж
13,3,281146
13,3,с открытым носом
13,3,24393
13,3,опушка
13,3,291783
13,3,258854
13,3,142375
13,3,205767
13,3,боско
13,3,отстегивающиеся бретели
13,3,254383
13,3,талия
13,3,куртка+red+valentino
13,3,loren
13,3,чехол iphone 6
13,3,белая рубашка женская
13,3,max mara weekend платье
13,3,disqared
13,3,263553
13,3,129900
13,3,zulli
13,3,315178
13,3,etro+блузы
13,3,пуховые пальто
13,3,обувь moschino
13,3,max&co парка
13,3,395112
13,3,туфли на
13,3,394324
13,3,studio max mara
13,3,толстовка kenzo
13,3,c.p+company
13,3,брюки коричневые
13,3,68716
13,3,86298
13,3,170127
13,3,мужской+спортивный+костюм
13,3,куртка+кожаная+
13,3,джемпер marina rinaldi
13,3,для дома
13,3,max mara жилет
13,3,58889
13,3,шапка kenzo
13,3,370595
13,3,boscooutlet
13,3,57116
13,3,плиссированные платья
13,3,montezemolo
13,3,шелковые топы
13,3,трусы-боксеры
13,3,389724
13,3,толстовка из хлопка
13,3,310655
13,3,177803
13,3,платье из кружева
13,3,310586
13,3,185911
13,3,найк
13,3,374159
13,3,сумка+mac+mara
13,3,441426
13,3,канотье
13,3,каталог
13,3,desigual
13,3,299282
13,3,ou
13,3,335837
13,3,mou
13,3,широкие кюлоты
13,3,364390
13,3,автокресло
13,3,383508
13,3,353680
13,3,дублен
13,3,платье+прямого
13,3,годе
13,3,платье s max mara
13,3,комбинезон черный
13,3,218429
13,3,187037
13,3,золотые туфли
13,3,259192
13,3,двусторонняя
13,3,82320
13,3,платье карандаш
13,3,джинсы guess
13,3,брюки капри
13,3,335839
13,3,свитшот кружево
13,3,белые блузки
13,3,272082
13,3,219840
13,3,341325
13,3,юбка гофре
13,3,315637
13,3,271400
13,3,стеганая
13,3,sonia and kyo
13,3,201277
13,3,marina rinaldi футболки
13,3,dolce gabbana ремень
13,3,345120
13,3,кроп топ
13,3,276907
13,3,платок max mara
13,3,218923
13,3,ugg+australia
13,3,толстовка+женская+
13,3,джинсовое платье рубашка
13,3,шарф max mara weekend
13,3,scervino платья
13,3,238137
13,3,водолазка мужская
13,3,92278
13,3,женская куртка
13,3,morello
13,3,сумка бежевая
13,3,345992
13,3,261287
13,3,bosco sport куртка
13,3,369442
13,3,кепка bosco sport
13,3,350286
13,3,джинсовая куртка женская
13,3,плавание
13,3,253960
13,3,чехол айпад
13,3,gucci ace
13,3,1129893
13,3,70916
13,3,la perla платье
13,3,пиджак из льна и хлопка
13,3,iphone plus
13,3,мужские+
13,3,345959
13,3,28625
13,3,84088
13,3,345688
13,3,23724
13,3,la martina
13,3,105972
13,3,корректирующее белье
13,3,туфли спортивные
13,3,136881
13,3,бейсболка+sochi+2014
13,3,92926
13,3,кардиган черный
13,3,горн
13,3,77808
13,3,шарф+из+шерсти
13,3,55735
13,3,джинсы bosco
13,3,399164
13,3,174874
13,3,брюки+коричневые
13,3,balmain+
13,3,308652
13,3,+21
13,3,valentino 60054
13,3,рюкзаки gucci детские
13,3,elisabeta
13,3,кафтан
13,3,36230
13,3,71934
13,3,gucci туфли
13,3,falco
13,3,топ из шелка marina rinaldi
13,3,юбка+пачка
13,3,юбка горох
13,3,225612
13,3,254729
13,3,345082
13,3,ремень versace
13,3,isabel
13,3,moschino+футболка
13,3,342437
13,3,платье розовое
13,3,233630
13,3,emporia+
13,3,133979
13,3,389850
13,3,261096
13,3,пиджак из денима
13,3,джинсы+max
13,3,диадема
13,3,guiseppe zanotti
13,3,276997
13,3,121319
13,3,308961
13,3,костюм детский
13,3,'s+max+mara
13,3,ck
13,3,300660
13,3,платье свитер
13,3,289352
13,3,marina rinaldi футболка
13,3,236468
13,3,max mara пальто альпака
13,3,227005
13,3,450570
13,3,сумка+на+цепочке
13,3,340336
13,3,фарфор
13,3,379158
13,3,удлиненная туника
13,3,penny black
13,3,lempelius
13,3,колготы
13,3,344692
13,3,max co платья
13,3,370610
13,3,59823
13,3,309088
13,3,308403
13,3,термобельё
13,3,ermano сумка
13,3,юбка макси шерсть
13,3,414479
13,3,258820
13,3,соломенные шляпы
13,3,226784
13,3,max mara teddy
13,3,узор
13,3,michael kors ava
13,3,stone+isla
13,3,кардиган из хлопка
13,3,241984
13,3,43396
13,3,387957
13,3,обувь persona by marina rinaldi
13,3,двухбортный
13,3,бюстгальтер+вышивкой
13,3,барсетка
13,3,сертификат
13,3,145723
13,3,kissi kissi
13,3,bikkemberg
13,3,пальто weekend maxmara
13,3,367484
13,3,256811
13,3,242068
13,3,вязаное платье
13,3,страус
13,3,шарф на шею
13,3,253433
13,3,88544
13,3,туфли+из+замши
13,3,c.p
13,3,сумка armani
13,3,272850
13,3,424151
13,3,с+люрексом
13,3,alena
13,3,обувь+женская
13,3,cacharel+
